,Date,Tweet,Label
14704,2020-10-04,update kondisi donald trump buruk deksametason,Netral
14705,2020-10-04,dp mobil listrik ngaruhnya pasar otomotif ri,Negatif
14706,2020-10-04,phk bank maskapai anggur as tembus juta,Negatif
14707,2020-10-05,simak provinsi positif covid tinggi ri,Negatif
14708,2020-10-05,i dont like monday rupiah kuat nih,Positif
14709,2020-10-05,awas erdogan vs raja salman turkisaudi perang dagang,Negatif
14710,2020-10-05,kisruh jagung wanaartha nasib nasabah gimana,Negatif
14711,2020-10-05,resmi arab buka pintu umrah jamaah ri masuk,Negatif
14712,2020-10-05,sewa pesawat mahal garuda negosiasi lessor,Negatif
14713,2020-10-05,uji ampuh tawar covid indonesia,Negatif
14714,2020-10-05,uji ampuh tawar covid indonesia,Negatif
14715,2020-10-05,ramai desak nuklir alternatif energi bersih tuju,Negatif
14716,2020-10-05,cemas covid investor obral saham lq drop,Netral
14717,2020-10-05,ri sukses jual mobil listrik benah,Negatif
14718,2020-10-05,sinyal ihsg kuat investor waswas kondisi trump,Positif
14719,2020-10-05,bukabukaan jokowi tangan corona ri nggak buruk,Negatif
14720,2020-10-05,buru cuan simak sahamsaham pilih,Negatif
14721,2020-10-05,semangat bursa asia mayoritas buka hijau,Positif
14722,2020-10-05,remeh positif covid ri tembus ribu,Netral
14723,2020-10-05,kabar trump arah gera ihsg,Negatif
14724,2020-10-05,drama bisnis lv tiffany cinta benci,Negatif
14725,2020-10-05,baca kabar referensi cari cuan,Negatif
14726,2020-10-05,beda seret barang mewah laku keras china,Negatif
14727,2020-10-05,abai trump infeksi covid rupiah perkasa,Positif
14728,2020-10-05,ri stasiun charging kendara listrik,Negatif
14729,2020-10-05,buka pasar rupiah kuat rp us,Positif
14730,2020-10-05,dp mobilmotor listrik jual ngangkat,Negatif
14731,2020-10-05,kantong rp t prabowo belanja,Negatif
14732,2020-10-05,proteksi jiwa raga pandemi,Negatif
14733,2020-10-05,good news trump segar bugar rupiah kuat,Positif
14734,2020-10-05,good news trump segar bugar rupiah kuat,Positif
14735,2020-10-05,anies positif covid jakarta nanjak,Netral
14736,2020-10-05,dokumen bocor inggris lockdown lapis,Negatif
14737,2020-10-05,biasa buka terbang menit ihsg loyo,Netral
14738,2020-10-05,samasama jual obat corona beda kaef inaf klbf,Negatif
14739,2020-10-05,resesi kacau harga pangan turun uang kuliah ngegas,Negatif
14740,2020-10-05,hatihati trump positif covid emas kuat,Negatif
14741,2020-10-05,positif covid desainer kenzo takada tinggal dunia,Negatif
14742,2020-10-05,kemenko marves kendara dinas daerah ganti klbb,Negatif
14743,2020-10-05,pltu batu bara hasil campur biomassa,Negatif
14744,2020-10-05,trump heboh positif covid rs sapa dukung,Negatif
14745,2020-10-05,kabar trump baik harga minyak lesat,Positif
14746,2020-10-05,wib rupiah kuat rp us,Positif
14747,2020-10-05,harga batu bara lemes dagang reli,Netral
14748,2020-10-05,jiwasraya suntik rp t bayar pensiun tuju,Negatif
14749,2020-10-05,mars dekat bumi oktober bahaya,Negatif
14750,2020-10-05,analis ihsg hijau investor pantau kembang global,Positif
14751,2020-10-05,gws mr trump presiden as bugar rupiah runnerup asia,Positif
14752,2020-10-05,maskapai nama bos lion air rusdi kirana,Negatif
14753,2020-10-05,kondisi trump,Negatif
14754,2020-10-05,kondisi trump,Negatif
14755,2020-10-05,amazing the album blackpink masuk top global spotify,Negatif
14756,2020-10-05,corona potret trump rs dadahdadah fans,Negatif
14757,2020-10-05,rendam peta banjir jakarta malam,Negatif
14758,2020-10-05,lumayan emas antam tipis emas dunia naikturun,Negatif
14759,2020-10-05,rapor pandemi,Negatif
14760,2020-10-05,dorong akses digital ketua komisi i apresiasi ruu ciptaker,Negatif
14761,2020-10-05,cuan saham farmasi angkat remdesivir cs,Negatif
14762,2020-10-05,airlangga kerja fokus produktivitas pikir phk,Negatif
14763,2020-10-05,suntik rp t kisah kaget dakwa jiwasraya,Negatif
14764,2020-10-05,no impor obat covid ri,Positif
14765,2020-10-05,debat biden unggul trump,Negatif
14766,2020-10-05,hut tni jokowi lawan musuh kasat mata,Negatif
14767,2020-10-05,wib rupiah kuat rp us,Positif
14768,2020-10-05,gandeng asean sri mulyani ajak asing masuk asuransi syariah,Negatif
14769,2020-10-05,trump positif corona bikin china untung,Negatif
14770,2020-10-05,gaikindo harga klbb murah minat mobil listrik ri,Negatif
14771,2020-10-05,ibuibu kaget emas gadai,Negatif
14772,2020-10-05,nasabah ngamuk minna padi am bayar,Negatif
14773,2020-10-05,ruu ciptaker sah oktober,Positif
14774,2020-10-05,ruu ciptaker sah oktober,Positif
14775,2020-10-05,bursa asia hijau hsg tahan kuat,Positif
14776,2020-10-05,alas ri gencar kembang kendara listrik,Negatif
14777,2020-10-05,panas israel tangkap pimpin hamas tepi barat,Negatif
14778,2020-10-05,trump kabar baik harga cpo berkah,Positif
14779,2020-10-05,nodeal brexit inggris,Negatif
14780,2020-10-05,gokil sampah plastik makan paving block juta rupiah,Negatif
14781,2020-10-05,jokowi geram impor garam tiada henti,Negatif
14782,2020-10-05,duh bos who corona pandemi bumi,Negatif
14783,2020-10-05,dpr as kubu demokrat sahkan paket stimulus usd t,Negatif
14784,2020-10-05,tibatiba dpr panggil bos bumn farmasi bahas nih,Negatif
14785,2020-10-05,trump sehat ngetweet ihsg lang,Positif
14786,2020-10-05,sungai ciliwung luap warga kebon pala banjir,Negatif
14787,2020-10-05,wib rupiah kuat rp us,Positif
14788,2020-10-05,harga obat remdesivir turun rp juta,Negatif
14789,2020-10-05,diamdiam dolar singapura mahal kuat,Negatif
14790,2020-10-05,remdesivir deret obat pakai trump lawan corona,Negatif
14791,2020-10-05,nih asing crossing saham sari roti rp m,Negatif
14792,2020-10-05,an orang kena tracing kluster corona trump,Negatif
14793,2020-10-05,kadin dki buruh mogok anggap mangkir,Negatif
14794,2020-10-05,kadin dki buruh mogok anggap mangkir,Negatif
14795,2020-10-05,prajurit tni jokowi gaji tunjang,Negatif
14796,2020-10-05,harga mobil listrik rp juta warga ri beli,Negatif
14797,2020-10-05,klaster gedung putih goyang perintah as,Negatif
14798,2020-10-05,dpr panggil perintah bahas isu kronis pupuk subsidi,Negatif
14799,2020-10-05,good news trump stabil pulang rs,Positif
14800,2020-10-05,kemenko marves tarik investasi kendara listrik ri,Negatif
14801,2020-10-05,hut tni intip gaji pasu senjata ri,Negatif
14802,2020-10-05,jokowi kronis garam rakyat ri,Negatif
14803,2020-10-05,ssstada investor kakap caplok link net xl,Negatif
14804,2020-10-05,ungkap wanaartha pegang saham emiten,Negatif
14805,2020-10-05,serius surveilans ri sukses tekan tular corona,Netral
14806,2020-10-05,mohon maaf dolar as presiden trump sehat rupiah kuat,Positif
14807,2020-10-05,bos bio farma harga vaksin covid rp ribu,Negatif
14808,2020-10-05,edar kabar paripurna ruu cipta kerja,Negatif
14809,2020-10-05,kondisi trump baik ihsg tutup sesi i zona hijau,Positif
14810,2020-10-05,umrah izin tanah suci mek,Negatif
14811,2020-10-05,wib rupiah stagnan us,Positif
14812,2020-10-05,trump sehat kaget ihsg sesi ii,Positif
14813,2020-10-05,jakarta landa banjir,Negatif
14814,2020-10-05,jakarta landa banjir,Negatif
14815,2020-10-05,kabar gembira tanda ekonomi bangkit resesi,Positif
14816,2020-10-05,demo tolak ruu ciptaker,Netral
14817,2020-10-05,hantam covid kerja bris moncer,Negatif
14818,2020-10-05,musim angin kencang waspada pohon reklame roboh,Negatif
14819,2020-10-05,aktif sms gratis android chatting whatsapp,Negatif
14820,2020-10-05,pekan psbb ketat covid dki lesat anies,Netral
14821,2020-10-05,pandemi kendali epidemiolog pilkada tunda,Negatif
14822,2020-10-05,ngeri gunung sampah miliar masker covid hantu dunia,Negatif
14823,2020-10-05,tancap gas konstruksi pabrik mobil listrik hyundai,Negatif
14824,2020-10-05,selamat guru dunia pahlawan tanda jasa,Negatif
14825,2020-10-05,perang armeniaazerbaijan panas karabakh hujan roket,Negatif
14826,2020-10-05,ramai pasar modal syariah pandemi data,Negatif
14827,2020-10-05,mogok kerja kadin buruh kena sp pecat,Negatif
14828,2020-10-05,jokowi bicara drone strategi perang ri,Negatif
14829,2020-10-05,dear investor trump kena covid biden menang milu,Negatif
14830,2020-10-05,wib rupiah kuat rp us,Positif
14831,2020-10-05,vaksin populasi hiu ancam punah,Negatif
14832,2020-10-05,jiwasraya suntik rp t sikap sri mulyani,Negatif
14833,2020-10-05,taksi online bina softbank blokir london,Negatif
14834,2020-10-05,taksi online bina softbank blokir london,Negatif
14835,2020-10-05,kabar rencana investasi baterai lithium tesla ri,Negatif
14836,2020-10-05,suku bunga rba besok rilis dolar australia ngacir,Negatif
14837,2020-10-05,pandu rionoharusnya tes pcr rp ribu subsidi,Negatif
14838,2020-10-05,ribu orang indonesia sembuh covid,Positif
14839,2020-10-05,nih program jps jaring kam sosial covid,Negatif
14840,2020-10-05,duhterancam gagal bayar utang saham trio suspensi bei,Negatif
14841,2020-10-05,berkah dunia akhirat prospek cuan pasar modal syariah,Negatif
14842,2020-10-05,pakai impor indonesia produksi obat covid,Positif
14843,2020-10-05,jokowi kesal ri tahun impor garam rp t,Negatif
14844,2020-10-05,aktif jakarta tembus anies,Netral
14845,2020-10-05,kena phk sangon omnibus law lho,Negatif
14846,2020-10-05,bunda cipta suasana senang rumah pandemi,Negatif
14847,2020-10-05,dekat bumi oktober mars layak huni manusia,Negatif
14848,2020-10-05,pertamina kira jual premium turun vs kuota,Negatif
14849,2020-10-05,tenant cari murah huni kantor cbd turun,Negatif
14850,2020-10-05,diamdiam grup lippo jual link raih rp t,Negatif
14851,2020-10-05,trump baik bursa eropa ikut lega trading sesi,Positif
14852,2020-10-05,alamak utang malaysia ledak sebab,Negatif
14853,2020-10-05,selandia sukses lewat gelombang corona,Negatif
14854,2020-10-05,selandia sukses lewat gelombang corona,Negatif
14855,2020-10-05,morgan stanley ekonomi asia bangkit ri,Positif
14856,2020-10-05,usaha buruh mogok kerja please,Negatif
14857,2020-10-05,dpr sri mulyani sepakat bawa ruu protokol afas paripurna,Negatif
14858,2020-10-05,perang dagang arab saudi boikot turki,Negatif
14859,2020-10-05,jreng jokowi panggil bos buruh jelang uu ciptaker sah,Negatif
14860,2020-10-05,ri lebih pasok listrik jelas pln,Negatif
14861,2020-10-05,korea selatan sensus duduk online,Negatif
14862,2020-10-05,milik abuba steak wafat kena covid resto tutup,Negatif
14863,2020-10-05,harga swab test corona usul rp ribu tuju,Negatif
14864,2020-10-05,trump pulang rs ihsg ceria pekan,Positif
14865,2020-10-05,lesat pasien sembuh covid ri orang,Positif
14866,2020-10-05,lawan kutu impor ri bangun pabrik garam industri,Negatif
14867,2020-10-05,kerja hibur malam kepung gedung dprd dki,Negatif
14868,2020-10-05,dpr perintah rapat jam bahas pupuk subsidi hasil,Negatif
14869,2020-10-05,kabar gembira usaha farmasi ri jual remdesivir cs,Negatif
14870,2020-10-05,trump sehat rupiah berkah juara asia,Positif
14871,2020-10-05,ruu ciptaker sah dpr investor wait and see,Negatif
14872,2020-10-05,ubah ri dikitdikit impor garam,Negatif
14873,2020-10-05,ramairamai sedia obat covid,Negatif
14874,2020-10-05,ramairamai sedia obat covid,Negatif
14875,2020-10-05,pandemi corona ri,Negatif
14876,2020-10-05,buruh mogok lho bahaya industri,Negatif
14877,2020-10-05,positif covid ri dekat,Netral
14878,2020-10-05,nanjak positif covid dki dekat,Netral
14879,2020-10-05,skenario pilpres as trump kunjung sehat,Negatif
14880,2020-10-05,ri akrab deflasi resesi,Netral
14881,2020-10-05,pekan merana gak sih ihsg level,Negatif
14882,2020-10-05,buruh cium ruu ciptaker sah,Negatif
14883,2020-10-05,kejar tayang ruu ciptaker kebut siang malam sabtuminggu,Negatif
14884,2020-10-05,harga minyak drop medco rugi rp m semester i,Netral
14885,2020-10-05,negara muslim normalisasi hubung israel,Negatif
14886,2020-10-05,pokok bahas sidang paripurna kesah ruu ciptaker,Negatif
14887,2020-10-05,jual pertamax turun vs,Negatif
14888,2020-10-05,trump sehat peluang rupiah kuat rp us,Positif
14889,2020-10-05,jamur bank btpn ajak masyarakat jeli hindar tipu,Negatif
14890,2020-10-05,terbang ikut booming batu bara,Positif
14891,2020-10-05,usaha omnibus law rapi atur ijin usaha,Negatif
14892,2020-10-05,kondisi trump baik bursa asia hijau nikkei lesat,Positif
14893,2020-10-05,jelas pasien covid pulang positif,Negatif
14894,2020-10-05,jelas pasien covid pulang positif,Negatif
14895,2020-10-05,hancur lebur dampak perang armenia vs azerbaijan,Negatif
14896,2020-10-05,uu ciptaker sah mogok nasional buruh besok,Negatif
14897,2020-10-05,lief holdings borong saham roti rp m,Negatif
14898,2020-10-05,rasio sembuh ri kalah global peta sebar,Positif
14899,2020-10-05,ekonomruu ciptaker implementasi cermat,Negatif
14900,2020-10-05,juragan pintu masuk garam impor kemenperin,Negatif
14901,2020-10-05,breakingnews tok dpr sahkan ruu omnibus law cipta kerja jokowi uu omnibuslaw,Positif
14902,2020-10-05,eks direktur who plusminus vaksin covid,Negatif
14903,2020-10-05,tok dpr sahkan ruu omnibus law cipta kerja jokowi uu,Positif
14904,2020-10-05,panas demokrat walk out interupsi bertubitubi,Negatif
14905,2020-10-05,pertalite harga premium jual jawabali,Negatif
14906,2020-10-05,tolak mogok pabrikpabrik sepatu kompak operasi,Negatif
14907,2020-10-05,awas zonk ramal lesat harga emas dunia turun,Negatif
14908,2020-10-05,dpr heran jiwasraya suntik rp t bumn farmasi rp t,Negatif
14909,2020-10-05,simak sikap perintah ruu ciptaker,Negatif
14910,2020-10-05,resesi harga pangan drop uang kuliah terbang,Negatif
14911,2020-10-05,ketok palu ruu ciptaker sah uu,Positif
14912,2020-10-05,potret udara proyek lrt jabodebek kawasan kuningan jakarta,Negatif
14913,2020-10-05,ultimatum luhut main harga jual remdesivir cs,Negatif
14914,2020-10-05,ultimatum luhut main harga jual remdesivir cs,Negatif
14915,2020-10-05,harga solar domestik pertamina mahal ekspor,Negatif
14916,2020-10-05,janji perintah hak cuti haid hamil hapus,Negatif
14917,2020-10-05,cerita eks direktur who lockdown india covid ri,Negatif
14918,2020-10-05,puncak pandemi corona ri idi,Negatif
14919,2020-10-05,paris siaga covid atur batas kian ketat,Negatif
14920,2020-10-05,demokratpks tolak ruu cipta kerja reaksi airlangga,Negatif
14921,2020-10-05,hattrick deflasi perintah aku daya beli turun,Netral
14922,2020-10-05,kejar modal rp t rupslb restu bank jago rights issue,Negatif
14923,2020-10-05,momen dpr sahkan ruu omnibus law cipta kerja jokowi uu,Negatif
14924,2020-10-05,pgnpln teken janji induk sedia pasok lng,Negatif
14925,2020-10-05,asuransi kendara jaga nilai aset milik lindung,Negatif
14926,2020-10-05,sih tau asuransi kendara,Negatif
14927,2020-10-05,harga obligasi perintah kuat angkat kabar trump,Positif
14928,2020-10-05,pepet malaysia thailand inklusi uang ri capai,Negatif
14929,2020-10-05,trump baik wall street peluang kuat buka,Positif
14930,2020-10-05,izin usaha batas produsen listrik susah ekspansi,Negatif
14931,2020-10-05,kabar sembuh pasien wisma atlet kurang,Positif
14932,2020-10-05,undang investor rs hermina private placement juta saham,Negatif
14933,2020-10-05,hotelhotel isolasi nasib wisma atlet,Negatif
14934,2020-10-05,hotelhotel isolasi nasib wisma atlet,Negatif
14935,2020-10-05,alas perintah sunat besar sangon omnibus law,Negatif
14936,2020-10-05,semangat pandemi covid,Negatif
14937,2020-10-05,ruu cipta kerja ketok bos kadin investasi masuk,Positif
14938,2020-10-05,mantap menara bni pejompongan bangun ramah sepeda,Negatif
14939,2020-10-05,pasien covid tingkat idi keluh dokter,Negatif
14940,2020-10-05,pikir positif bahagia kunci sembuh covid,Negatif
14941,2020-10-05,panggil jokowi istana bener nih bos buruh wamen,Negatif
14942,2020-10-05,wall street buka lompat poin sambut kabar kondisi trump,Positif
14943,2020-10-05,tipu hoax covid,Negatif
14944,2020-10-05,chandra asri royal vopak bikin usaha patungan bisnis,Negatif
14945,2020-10-05,keran impor garam perang dagang arab saudi vs turki,Negatif
14946,2020-10-05,airlangga omnibus modal ri middle income trap,Positif
14947,2020-10-05,ruu ciptaker ketok kerja kena phk jamin kerja lho,Negatif
14948,2020-10-05,omnibus law sah juta buruh mogok nasional besok,Netral
14949,2020-10-05,menaker tulis surat buka buruh tolak uu ciptaker,Negatif
14950,2020-10-05,sekretaris pers gedung putih kayleigh mcenany positif corona,Negatif
14951,2020-10-05,omnibus law ciptaker ngebut benjut,Negatif
14952,2020-10-05,omnibus law sah juta buruh mogok total,Netral
14953,2020-10-05,ngeri cdc covid tular udara kuat,Netral
14954,2020-10-05,ngeri cdc covid tular udara kuat,Netral
14955,2020-10-05,ruu cipta kerja teken saham roket,Negatif
14956,2020-10-06,trump kena corona kali mati,Negatif
14957,2020-10-06,kacau who prediksi juta infeksi covid,Netral
14958,2020-10-06,kadin optimistis ruu ciptaker tingkat iklim investasi,Positif
14959,2020-10-06,negara suntik jiwasraya rp t duit ngapain aja,Negatif
14960,2020-10-06,josss rupiah kayak kuat nih,Positif
14961,2020-10-06,mars mepet bumi saksi,Negatif
14962,2020-10-06,harga sewa kantor anjlok landlord lirik coworking space,Negatif
14963,2020-10-06,uu ciptaker sah regulasi beranta ri,Negatif
14964,2020-10-06,geger tinggal rs trump lepas masker kebal corona,Negatif
14965,2020-10-06,trading simak kabar pasar hot,Negatif
14966,2020-10-06,gerak cepat uu ciptaker,Negatif
14967,2020-10-06,asing happy uu ciptaker bawa ihsg,Positif
14968,2020-10-06,buruh mogok total rumorrumor miring tebar,Netral
14969,2020-10-06,omnibus law teken simak deret saham pilih,Negatif
14970,2020-10-06,tuah omnibus law siapsiap ihsg tembus,Positif
14971,2020-10-06,heboh hadis nabi aga lingerie rihanna banjir kritik,Negatif
14972,2020-10-06,intip cuan rd dapat pasar kian volatil,Positif
14973,2020-10-06,dolar as ko kena pukul ganda rupiah lari kencang,Positif
14974,2020-10-06,dolar as ko kena pukul ganda rupiah lari kencang,Positif
14975,2020-10-06,trump pulang rs bursa asia kompak hijau,Positif
14976,2020-10-06,dear anies positif covid dki ribu,Negatif
14977,2020-10-06,buka pasar rupiah ngamuk kuat rp us,Positif
14978,2020-10-06,trump gedung putih dolar as loyo kabar emas,Negatif
14979,2020-10-06,kaget konsumsi pertamax libas premium bener,Negatif
14980,2020-10-06,apindo uu ciptaker mengakomodir aspirasi kerja,Negatif
14981,2020-10-06,santer kabar mogok nasional batal buruh hoax,Negatif
14982,2020-10-06,trump pulang rupiah kuat,Positif
14983,2020-10-06,omnibus law sukses bawa ihsg tembus bbca tlkm buru,Positif
14984,2020-10-06,baleg uu ciptaker akomodasi penting,Negatif
14985,2020-10-06,deret alas negara rela suntik jiwasraya rp t,Negatif
14986,2020-10-06,jokowi kesal ratus ribu ton garam serap industri,Negatif
14987,2020-10-06,anies luhut we will follow order,Negatif
14988,2020-10-06,jokowi bujet bikin vaksin food estate samasama rp t,Negatif
14989,2020-10-06,uu ciptaker sah indonesia masuk era sir digital,Negatif
14990,2020-10-06,aktor hollywood tewas tembak laku buru,Negatif
14991,2020-10-06,ruu ciptaker pasti hadir negara lindung kerja,Negatif
14992,2020-10-06,jokowi heran ri tiru korporasi tani malaysiaspanyol,Negatif
14993,2020-10-06,dear mr trump politisasi covid,Negatif
14994,2020-10-06,dear mr trump politisasi covid,Negatif
14995,2020-10-06,ekonom efektivitas uu ciptaker gantung implementasi,Negatif
14996,2020-10-06,wib kuat rupiah pangkas rp us,Positif
14997,2020-10-06,kawal proses tendercari mitra pertamina bentuk tim satgas,Negatif
14998,2020-10-06,juta buruh mogok total harga emas antam rp,Negatif
14999,2020-10-06,uu ciptaker sah ihsg lesat,Positif
15000,2020-10-06,trump kabar sembuh harga minyak langsung roket,Positif
15001,2020-10-06,bahaya konsumen ri pede arung ekonomi,Netral
15002,2020-10-06,omnibus law ketok bentar ri swf modal rp t,Positif
15003,2020-10-06,terima kasih jokowi uu ciptaker bikin rupiah no asia,Positif
15004,2020-10-06,serikat kerja bantah buruh batal gelar demo nasional,Negatif
15005,2020-10-06,top banget batu bara ogah lorot us ton,Positif
15006,2020-10-06,biden kecam pesan corona trump ingat mati covid,Negatif
15007,2020-10-06,trump tantang corona biden ingat mati,Negatif
15008,2020-10-06,sri mulyani bukabukaan sunti rp t jiwasraya,Negatif
15009,2020-10-06,dorong ekspor baja ri usaha butuh konsistensi bijak,Negatif
15010,2020-10-06,omnibus law teken saham bankbank ri bangkit,Positif
15011,2020-10-06,fenomena alam oktober planet mars dekat bumi,Negatif
15012,2020-10-06,wamenkeu harap dunia usaha investasi,Negatif
15013,2020-10-06,alas ruu cipta kerja sah cepat dpr lockdown,Negatif
15014,2020-10-06,alas ruu cipta kerja sah cepat dpr lockdown,Negatif
15015,2020-10-06,potret trump tantang corona lepas masker kasih jempol,Negatif
15016,2020-10-06,ri obat covid,Negatif
15017,2020-10-06,wib kuat rupiah pangkas rp us,Positif
15018,2020-10-06,ribu anak imunisasi satgas lupa vaksinasi,Negatif
15019,2020-10-06,omnibus law sangon timpa,Negatif
15020,2020-10-06,momen massa buruh tolak omnibus law adang aparat,Negatif
15021,2020-10-06,presiden trump dinas,Positif
15022,2020-10-06,kabar buruk campur aduk harga cpo lesat,Positif
15023,2020-10-06,startup china bangkrut juta sepeda rongsok,Negatif
15024,2020-10-06,ihsg anteng bursa asia kompak hijau,Positif
15025,2020-10-06,ekonom proses tetap uu ciptaker terburuburu,Negatif
15026,2020-10-06,emas gadai kemarin lesat turun,Netral
15027,2020-10-06,beasiswa lpdp resmi buka daftar,Negatif
15028,2020-10-06,shortfall wamen setor pajak rp t kumpul,Negatif
15029,2020-10-06,emiten emas grup bakrie rights issue bidik dana rp t,Negatif
15030,2020-10-06,masuk menteri energi era soeharto industri migas ri,Negatif
15031,2020-10-06,detikdetik trump lepas masker gedung putih,Negatif
15032,2020-10-06,nasa temu tanda hidup alien venus dekade,Negatif
15033,2020-10-06,percaya ri resesi bukti baru,Netral
15034,2020-10-06,percaya ri resesi bukti baru,Netral
15035,2020-10-06,pdb brasil ramal minus,Negatif
15036,2020-10-06,top uu omnibus law ciptaker bawa ihsg terbang,Positif
15037,2020-10-06,buruh khawatir uu ciptaker apindo,Negatif
15038,2020-10-06,uu ciptaker gigit kurs dolar singapura jeblok,Negatif
15039,2020-10-06,wib kuat rupiah tip rp us,Positif
15040,2020-10-06,tolak uu ciptaker buruh mogok kerja nasional,Netral
15041,2020-10-06,bank kalsel aju tempat dana pen rp m kemenkeu,Negatif
15042,2020-10-06,grup lippo jual link saham first media auto reject,Negatif
15043,2020-10-06,pesta pora saham lq obral asing,Negatif
15044,2020-10-06,said iqbal hoax tawar wamenaker,Negatif
15045,2020-10-06,obat hiv efektif pasien covid mati,Negatif
15046,2020-10-06,tampak mogok kerja buruh tolak omnibus law pulo gadung,Negatif
15047,2020-10-06,exxon phk pegawai eropa,Negatif
15048,2020-10-06,wamen bumn ri temasek singapura,Negatif
15049,2020-10-06,inklusif btpn wow raih harga schwab foundation,Negatif
15050,2020-10-06,usaha sinarmas rilis obligasi rp m bunga,Negatif
15051,2020-10-06,negara miskin dunia utang imf,Negatif
15052,2020-10-06,temu planet layak huni manusia ganti bumi,Negatif
15053,2020-10-06,uji arah bijak ekonomi trump vs biden moodys,Negatif
15054,2020-10-06,uji arah bijak ekonomi trump vs biden moodys,Negatif
15055,2020-10-06,tenaga ihsg kuat kalo bonus,Positif
15056,2020-10-06,siang kuat rupiah tipis merah nih,Netral
15057,2020-10-06,takut kena denda usaha cuekin aksi mogok massal buruh,Negatif
15058,2020-10-06,ungkap isi bicara presiden jokowi presiden buruh,Negatif
15059,2020-10-06,muka agama masyarakat sipil tolak keras omnibus law,Negatif
15060,2020-10-06,polemik impor garam jokowi geram,Negatif
15061,2020-10-06,wamenkeu pede pdb ri tumbuh alas,Negatif
15062,2020-10-06,wib rupiah rp us,Negatif
15063,2020-10-06,qnb group gugat keluarga milik bosowa rp t,Negatif
15064,2020-10-06,cegah covid tips mudah anakanak masker,Negatif
15065,2020-10-06,bos buruh ngaku mogok mogok,Negatif
15066,2020-10-06,guna android goda pindah iphone,Negatif
15067,2020-10-06,bos garuda industri terbang pulih,Negatif
15068,2020-10-06,pm malaysia muhyiddin karantina menag kena corona,Negatif
15069,2020-10-06,kspi temu jokowi tuntut buruh uu ciptaker,Negatif
15070,2020-10-06,uu ciptaker ketok dpr investor girang buruh senang,Negatif
15071,2020-10-06,oktober planet mars dekat bumi fakta si planet merah,Negatif
15072,2020-10-06,potret cantik kayleigh mcenany covid gedung putih,Negatif
15073,2020-10-06,resesi sinyal ekonomi ri langsung bangkit,Positif
15074,2020-10-06,resesi sinyal ekonomi ri langsung bangkit,Positif
15075,2020-10-06,janji omnibus law sangon hak cuti jam kerja,Negatif
15076,2020-10-06,uu ciptaker bikin dolar australia merosot rp,Negatif
15077,2020-10-06,uji coba kendara teknologi g,Negatif
15078,2020-10-06,wib rupiah anjak rp us,Negatif
15079,2020-10-06,picu tsunami bos bmkg lonjak jadi gempa bumi,Negatif
15080,2020-10-06,latih evakuasi tsunami meter bmkg simulasi gempa m,Negatif
15081,2020-10-06,dear army tawar saham big hit tembus rp t,Negatif
15082,2020-10-06,uu ciptaker hilir royalti batu bara turun,Netral
15083,2020-10-06,garam tani lokal serap industri keluh apgri,Negatif
15084,2020-10-06,gelar rights issue brms bangun pabrik olah emas,Negatif
15085,2020-10-06,bos buruh bilang uu ciptaker sah,Negatif
15086,2020-10-06,trump kebal corona obat konsumsi,Negatif
15087,2020-10-06,goldman sachs asia pimpin pulih ekonomi global,Positif
15088,2020-10-06,raih dana pen tahap strategi salur kredit bri,Negatif
15089,2020-10-06,selamat ekonomi ri bri restruktrisasi kredit rp t,Positif
15090,2020-10-06,bos ciputra bukabukaan dampak covid properti,Negatif
15091,2020-10-06,bursa eropa kuat tipis buka sesi,Positif
15092,2020-10-06,royalti batu bara tambang duit hilir,Negatif
15093,2020-10-06,perintah rp triliun program vaksinasi,Negatif
15094,2020-10-06,perintah rp triliun program vaksinasi,Negatif
15095,2020-10-06,jokowi program vaksin nasional butuh bujet rp t nih,Negatif
15096,2020-10-06,pentupan pasar rupiah kuat rp us,Positif
15097,2020-10-06,kim jong un seru perang,Negatif
15098,2020-10-06,instagram puan maharani serang protes omnibus law,Negatif
15099,2020-10-06,salah keluarga bosowa hadap gugat qnb,Negatif
15100,2020-10-06,goldman sachs pulih ekonomi asia unggul,Positif
15101,2020-10-06,pasien positif covid ri tembus,Netral
15102,2020-10-06,royalti batu bara turun usaha tambang happy,Positif
15103,2020-10-06,omnibus law ramai obral pajak usaha happy,Positif
15104,2020-10-06,ihsg lesat bukti omnibus law teman investor,Positif
15105,2020-10-06,btn target salur dana pen rp t,Negatif
15106,2020-10-06,efek uu ominibus law ciptaker rupiah perkasa juara asia,Positif
15107,2020-10-06,berita sembuh covid ri dekat,Positif
15108,2020-10-06,waspada cdc covid tular via udara kuat,Netral
15109,2020-10-06,analis temu vaksin sentimen emiten farmasi,Negatif
15110,2020-10-06,kpr btn genjot kredit konstruksi proyek bumn,Negatif
15111,2020-10-06,sejahtera tani bni luncur kartu tani jaya,Negatif
15112,2020-10-06,dpr top pasal omnibus law selesai kali rapat,Negatif
15113,2020-10-06,intip long march buruh cibinong tolak keras uu cipta kerja,Negatif
15114,2020-10-06,intip long march buruh cibinong tolak keras uu cipta kerja,Negatif
15115,2020-10-06,investor sambut positif uu ciptaker ihsg tutup hijau,Positif
15116,2020-10-06,dki jabar duet pimpin tambah covid,Netral
15117,2020-10-06,fakta corona masker nempel kulit jam,Negatif
15118,2020-10-06,omnibus law ketok emang asing ujugujug langsung masuk ri,Negatif
15119,2020-10-06,saran imf dunia naik nilai investasi,Negatif
